scenario,arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
step_down,specreset,4,8111888,140932,,401501,,
step_down,specreset,5,1558,15360,1998,,,
step_down,specreset,5,22357,16871,1879,20799,20799,20799
step_down,specreset,5,23512,18718,2504,20943,,21954
step_down,specreset,5,42941,21190,7200,20876,20412,20412
step_down,specreset,5,49825,24038,10080,20820,,20429
step_down,specreset,5,56674,26886,11520,20769,,20412
step_down,specreset,5,63373,29734,12960,20722,20393,20393
step_down,specreset,5,84784,32582,27360,20503,,20259
step_down,specreset,5,89898,35430,30240,20455,,20373
step_down,specreset,5,93713,38278,33120,20395,20172,20172
step_down,specreset,5,96288,41126,36000,20394,,20391
step_down,specreset,5,98356,43974,38880,20373,,20232
step_down,specreset,5,99776,46822,41760,20342,20130,20130
step_down,specreset,5,101565,49670,44640,20314,20125,20125
step_down,specreset,5,104067,52518,47520,20307,,20263
step_down,specreset,5,105086,55366,50400,20284,20123,20123
step_down,specreset,5,106783,58214,53280,20275,,20217
step_down,specreset,5,108684,61062,56160,20270,,20236
step_down,specreset,5,110235,63910,59040,20270,,20276
step_down,specreset,5,111627,66758,61920,20280,,20353
step_down,specreset,5,112439,69606,64800,20265,,20162
step_down,specreset,5,113919,72454,67680,20253,,20169
step_down,specreset,5,115392,76726,69120,20246,,20202
step_down,specreset,5,116563,79574,74880,20243,,20229
step_down,specreset,5,117752,82422,77760,20249,,20291
step_down,specreset,5,118542,85270,80640,20228,20085,20085
step_down,specreset,5,119622,88118,83520,20219,,20161
step_down,specreset,5,120559,90966,86400,20210,,20149
step_down,specreset,5,121490,93814,87840,20197,,20107
step_down,specreset,5,122348,96662,90720,20190,,20141
step_down,specreset,5,123162,99510,92160,20181,,20123
step_down,specreset,5,124395,102358,97920,20188,,20243
step_down,specreset,5,125005,105206,99360,20187,,20180
step_down,specreset,5,125713,108054,100800,20178,,20118
step_down,specreset,5,126446,110902,103680,20170,,20120
step_down,specreset,5,127202,113750,105120,20163,,20121
step_down,specreset,5,127969,116598,108000,20160,,20141
step_down,specreset,5,128884,119446,112320,20163,,20184
step_down,specreset,5,129350,122294,113760,20154,,20091
step_down,specreset,5,130710,126566,118080,20171,,20291
step_down,specreset,5,131969,130838,122400,20186,,20298
step_down,specreset,5,132131,133686,125280,20179,,20130
step_down,specreset,5,132730,136534,128160,20169,,20104
step_down,specreset,5,133336,139382,129600,20159,,20093
step_down,specreset,5,134104,142230,133920,20158,,20156
step_down,specreset,5,134577,145078,135360,20149,,20092
step_down,specreset,5,135564,147926,142560,20148,,20147
step_down,specreset,5,135756,150774,141120,20140,,20088
step_down,specreset,5,136382,153622,145440,20134,,20099
step_down,specreset,5,136930,156470,146880,20129,,20096
step_down,specreset,5,137525,159318,151200,20128,,20124
step_down,specreset,5,138071,162166,154080,20129,,20136
step_down,specreset,5,138639,165014,156960,20130,,20137
step_down,specreset,5,139145,167862,159840,20128,,20115
step_down,specreset,5,139680,170710,162720,20128,,20131
step_down,specreset,5,140146,173558,164160,20126,,20119
step_down,specreset,5,142204,184950,162720,20134,,20192
step_down,specreset,5,144351,197766,172800,20148,,20247
step_down,specreset,5,146359,212006,184320,20149,,20162
step_down,specreset,5,148175,224822,200160,20152,,20175
step_down,specreset,5,150136,240486,210240,20149,,20135
step_down,specreset,5,152537,257574,224640,20188,,20467
step_down,specreset,5,154249,274662,240480,20192,,20225
step_down,specreset,5,156163,293174,256320,20196,,
step_down,specreset,5,158305,314534,272160,20204,,20261
step_down,specreset,5,160220,335894,293760,20202,,20189
step_down,specreset,5,163583,360102,312480,20320,,21152
step_down,specreset,5,165839,385734,335520,20410,,21043
step_down,specreset,5,168224,414214,357120,20523,,21314
step_down,specreset,5,170620,442694,385920,20671,,21714
step_down,specreset,5,176060,476870,408960,21114,,22843
step_down,specreset,5,181880,513894,440695,21847,,24741
step_down,specreset,5,192484,559462,468055,23686,,28270
step_down,specreset,5,244599,540002,502615,36647,,44407
step_down,specreset,5,249259,540072,478135,37604,,44303
step_down,specreset,5,254127,541496,447895,38564,,45289
step_down,specreset,5,258848,542366,417655,38981,,41900
step_down,specreset,5,263578,542516,388855,39379,,42169
step_down,specreset,5,277593,542882,302400,40370,,42349
step_down,specreset,5,287490,471286,241920,40620,,40576
step_down,specreset,5,512312,531094,239040,20146,,20086
step_down,specreset,5,517370,544310,239040,20137,,20074
step_down,specreset,5,532874,554455,239040,20114,,20079
step_down,specreset,5,558259,544310,312480,20209,,20993
step_down,specreset,5,588816,544772,267840,22445,,25030
step_down,specreset,5,609241,471286,239040,22788,,22348
step_down,specreset,5,706702,532518,239040,20372,,20153
step_down,specreset,5,711872,544772,239040,20339,,20108
step_down,specreset,5,727174,554455,239040,20259,,20072
step_down,specreset,5,752795,544772,316800,20368,,21240
step_down,specreset,5,788497,543860,266400,22952,,24797
step_down,specreset,5,808875,471286,237600,22980,,22108
step_down,specreset,5,875162,532518,237600,20639,,20072
step_down,specreset,5,880395,543860,239040,20569,,20085
step_down,specreset,5,895719,554455,239040,20406,,
step_down,specreset,5,921118,543860,312480,20364,,20975
step_down,specreset,5,941502,544164,282240,21638,,24676
step_down,specreset,5,972125,471286,239040,22806,,22350
step_down,specreset,5,1104439,531094,239040,20185,,20143
step_down,specreset,5,1109490,545588,239040,20171,,20074
step_down,specreset,5,1124753,554455,239040,20136,,20083
step_down,specreset,5,1150243,545588,313920,20221,,21009
step_down,specreset,5,1170569,547834,283680,21585,,24779
step_down,specreset,5,1201184,471286,241920,22842,,22478
step_down,specreset,5,3666321,531094,240480,20077,,20062
step_down,specreset,5,3671380,546242,240480,20075,,20065
step_down,specreset,5,3686844,554455,240480,20073,,20080
step_down,specreset,5,3712284,547666,313920,20189,,21011
step_down,specreset,5,3747996,545320,264960,22776,,24643
step_down,specreset,5,3768491,471286,234720,22826,,21979
step_down,specreset,5,5002874,284624,240480,20091,,20083
step_down,specreset,5,5007989,283200,223200,20100,,20164
step_down,specreset,5,5018193,239232,223200,20111,,20177
step_down,specreset,5,5041402,15360,,,0,
step_down,specreset,5,5044623,35296,192960,21003,21003,21003
step_down,specreset,5,5049716,86560,141120,20942,20521,20521
step_down,specreset,5,5054898,137824,89280,20892,,20546
step_down,specreset,5,5060054,199056,76320,20851,,20570
step_down,specreset,5,8104999,226112,139680,400809,,3060517
step_down,specreset,5,8105065,140932,,400809,,
