arm,role,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
migrate_demo,client,5,2173095,48096,,606236,20298,
migrate_demo,client,5,2178408,48096,,606236,20298,
migrate_demo,client,5,2183628,48096,,606236,20298,
migrate_demo,client,5,2188957,48096,,606236,20298,
migrate_demo,client,5,2194253,48096,,606236,20298,
migrate_demo,client,5,2199608,48096,,606236,20298,
migrate_demo,client,5,2204906,48096,,606236,20298,
migrate_demo,client,5,2210083,48096,,606236,20298,
migrate_demo,client,5,2215310,48096,,606236,20298,
migrate_demo,client,5,2220483,48096,,606236,20298,
migrate_demo,client,5,2225809,48096,,606236,20298,
migrate_demo,client,5,2231006,48096,,606236,20298,
migrate_demo,client,5,2236184,48096,,606236,20298,
migrate_demo,client,5,2241454,48096,,606236,20298,
migrate_demo,client,5,2246810,48096,,606236,20298,
migrate_demo,client,5,2252082,48096,,606236,20298,
migrate_demo,client,5,2257335,48096,,606236,20298,
migrate_demo,client,5,2262581,48096,,606236,20298,
migrate_demo,client,5,2267905,48096,,606236,20298,
migrate_demo,client,5,2273168,48096,,606236,20298,
migrate_demo,client,5,2278532,48096,,606236,20298,
migrate_demo,client,5,2283828,48096,,606236,20298,
migrate_demo,client,5,2289097,48096,,606236,20298,
migrate_demo,client,5,2294394,48096,,606236,20298,
migrate_demo,client,5,2299701,48096,,606236,20298,
migrate_demo,client,5,2304872,48096,,606236,20298,
migrate_demo,client,5,2310110,48096,,606236,20298,
migrate_demo,client,5,2315350,48096,,606236,20298,
migrate_demo,client,5,2320549,48096,,606236,20298,
migrate_demo,client,5,2325807,48096,,606236,20298,
migrate_demo,client,5,2331291,48096,,606236,20298,
migrate_demo,client,5,2336574,48096,,606236,20298,
migrate_demo,client,5,2341788,48096,,606236,20298,
migrate_demo,client,5,2347145,48096,,606236,20298,
migrate_demo,client,5,2352370,48096,,606236,20298,
migrate_demo,client,5,2357595,48096,,606236,20298,
migrate_demo,client,5,2362862,48096,,606236,20298,
migrate_demo,client,5,2368080,48096,,606236,20298,
migrate_demo,client,5,2373302,48096,,606236,20298,
migrate_demo,client,5,2378902,48096,,606236,20298,
migrate_demo,client,5,2384131,48096,,606236,20298,
migrate_demo,client,5,2389401,48096,,606236,20298,
migrate_demo,client,5,2394644,48096,,606236,20298,
migrate_demo,client,5,2399874,48096,,606236,20298,
migrate_demo,client,5,2405152,48096,,606236,20298,
migrate_demo,client,5,2410409,48096,,606236,20298,
migrate_demo,client,5,2415664,48096,,606236,20298,
migrate_demo,client,5,2420978,48096,,606236,20298,
migrate_demo,client,5,2426247,48096,,606236,20298,
migrate_demo,client,5,2431575,48096,,606236,20298,
migrate_demo,client,5,2436816,48096,,606236,20298,
migrate_demo,client,5,2442098,48096,,606236,20298,
migrate_demo,client,5,2447330,48096,,606236,20298,
migrate_demo,client,5,2452640,48096,,606236,20298,
migrate_demo,client,5,2457944,48096,,606236,20298,
migrate_demo,client,5,2463364,48096,,606236,20298,
migrate_demo,client,5,2468573,48096,,606236,20298,
migrate_demo,client,5,2473839,48096,,606236,20298,
migrate_demo,client,5,2479110,48096,,606236,20298,
migrate_demo,client,5,2484443,48096,,606236,20298,
migrate_demo,client,5,2489597,48096,,606236,20298,
migrate_demo,client,5,2494800,48096,,606236,20298,
migrate_demo,client,5,2500081,48096,,606236,20298,
migrate_demo,client,5,2505364,48096,,606236,20298,
migrate_demo,client,5,2510593,48096,,606236,20298,
migrate_demo,client,5,2515852,48096,,606236,20298,
migrate_demo,client,5,2521039,48096,,606236,20298,
migrate_demo,client,5,2526836,96241,,440334,20298,
migrate_demo,client,5,2532082,96241,,440334,20298,
migrate_demo,client,5,2537349,96241,,440334,20298,
migrate_demo,client,5,2542579,96241,,440334,20298,
migrate_demo,client,5,2547837,96241,,440334,20298,
migrate_demo,client,5,2553108,96241,,440334,20298,
migrate_demo,client,5,2558436,96241,,440334,20298,
migrate_demo,client,5,2563788,96241,,440334,20298,
migrate_demo,client,5,2568965,96241,,440334,20298,
migrate_demo,client,5,2574200,96241,,440334,20298,
migrate_demo,client,5,2579614,96241,,440334,20298,
migrate_demo,client,5,2584848,96241,,440334,20298,
migrate_demo,client,5,2590132,96241,,440334,20298,
migrate_demo,client,5,2595486,96241,,440334,20298,
migrate_demo,client,5,2600842,96241,,440334,20298,
migrate_demo,client,5,2606174,96241,,440334,20298,
migrate_demo,client,5,2611464,96241,,440334,20298,
migrate_demo,client,5,2616688,96241,,440334,20298,
migrate_demo,client,5,2622060,96241,,440334,20298,
migrate_demo,client,5,2627376,96241,,440334,20298,
migrate_demo,client,5,2632650,96241,,440334,20298,
migrate_demo,client,5,2637783,96241,,440334,20298,
migrate_demo,client,5,2643034,96241,,440334,20298,
migrate_demo,client,5,2648286,96241,,440334,20298,
migrate_demo,client,5,2653620,96241,,440334,20298,
migrate_demo,client,5,2658994,96241,,440334,20298,
migrate_demo,client,5,2664202,96241,,440334,20298,
migrate_demo,client,5,2669440,96241,,440334,20298,
migrate_demo,client,5,2674793,96241,,440334,20298,
migrate_demo,client,5,2680150,96241,,440334,20298,
migrate_demo,client,5,2685496,96241,,440334,20298,
migrate_demo,client,5,2690764,96241,,440334,20298,
migrate_demo,client,5,2696152,96241,,440334,20298,
migrate_demo,client,5,2701309,96241,,440334,20298,
migrate_demo,client,5,2706593,96241,,440334,20298,
migrate_demo,client,5,2711935,96241,,440334,20298,
migrate_demo,client,5,2717149,96241,,440334,20298,
migrate_demo,client,5,2722353,96241,,440334,20298,
migrate_demo,client,5,2727623,96241,,440334,20298,
migrate_demo,client,5,2732904,96241,,440334,20298,
migrate_demo,client,5,2738320,96241,,440334,20298,
migrate_demo,client,5,2743616,96241,,440334,20298,
migrate_demo,client,5,2748885,96241,,440334,20298,
migrate_demo,client,5,2754120,96241,,440334,20298,
migrate_demo,client,5,2759389,96241,,440334,20298,
migrate_demo,client,5,2764643,96241,,440334,20298,
migrate_demo,client,5,2769910,96241,,440334,20298,
migrate_demo,client,5,2775192,96241,,440334,20298,
migrate_demo,client,5,2780502,96241,,440334,20298,
migrate_demo,client,5,2785735,96241,,440334,20298,
migrate_demo,client,5,2791037,96241,,440334,20298,
migrate_demo,client,5,2796229,96241,,440334,20298,
migrate_demo,client,5,2801426,96241,,440334,20298,
migrate_demo,client,5,2806621,96241,,440334,20298,
migrate_demo,client,5,2811823,96241,,440334,20298,
migrate_demo,client,5,2817086,96241,,440334,20298,
migrate_demo,client,5,2822384,96241,,440334,20298,
migrate_demo,client,5,2827719,96241,,440334,20298,
migrate_demo,client,5,2832951,96241,,440334,20298,
migrate_demo,client,5,2838342,96241,,440334,20298,
migrate_demo,client,5,2843842,96241,,440334,20298,
migrate_demo,client,5,2849156,96241,,440334,20298,
migrate_demo,client,5,2854505,96241,,440334,20298,
migrate_demo,client,5,2859818,96241,,440334,20298,
migrate_demo,client,5,2865073,96241,,440334,20298,
